Route,Direction,Latitude,Longitude
3197,Destination,39.04880142,-84.6678009
3197,Origin,36.08010101,-115.1520004
3198,Destination,32.847099,-96.851799
3198,Origin,36.08010101,-115.1520004
3199,Destination,38.8521,-77.037697
3199,Origin,36.08010101,-115.1520004
3200,Destination,39.86169815,-104.6729965
3200,Origin,36.08010101,-115.1520004
3201,Destination,32.896801,-97.038002
3201,Origin,36.08010101,-115.1520004
3202,Destination,41.5340004,-93.6631012
3202,Origin,36.08010101,-115.1520004
3203,Destination,42.21239853,-83.35340118
3203,Origin,36.08010101,-115.1520004
3204,Destination,31.80719948,-106.3779984
3204,Origin,36.08010101,-115.1520004
3205,Destination,44.12459946,-123.211998
3205,Origin,36.08010101,-115.1520004
3206,Destination,40.69250107,-74.16870117
3206,Origin,36.08010101,-115.1520004
3207,Destination,46.92070007,-96.81580353
3207,Origin,36.08010101,-115.1520004
3208,Destination,36.77619934,-119.7180023
3208,Origin,36.08010101,-115.1520004
3209,Destination,48.3105011,-114.2559967
3209,Origin,36.08010101,-115.1520004
3210,Destination,26.072599,-80.152702
3210,Origin,36.08010101,-115.1520004
3211,Destination,43.58200073,-96.74189758
3211,Origin,36.08010101,-115.1520004
3212,Destination,47.61989975,-117.5339966
3212,Origin,36.08010101,-115.1520004
3213,Destination,47.949299,-97.176102
3213,Origin,36.08010101,-115.1520004
3214,Destination,39.12239838,-108.5270004
3214,Origin,36.08010101,-115.1520004
3215,Destination,40.96749878,-98.30960083
3215,Origin,36.08010101,-115.1520004
3216,Destination,42.88079834,-85.52279663
3216,Origin,36.08010101,-115.1520004
3218,Destination,47.48199844,-111.3710022
3218,Origin,36.08010101,-115.1520004
3219,Destination,21.32062,-157.924228
3219,Origin,36.08010101,-115.1520004
3220,Destination,29.64539909,-95.27890015
3220,Origin,36.08010101,-115.1520004
3221,Destination,38.94449997,-77.45580292
3221,Origin,36.08010101,-115.1520004
3222,Destination,29.9843998,-95.34140015
3222,Origin,36.08010101,-115.1520004
3223,Destination,37.649899,-97.433098
3223,Origin,36.08010101,-115.1520004
3224,Destination,43.514599,-112.070999
3224,Origin,36.08010101,-115.1520004
3225,Destination,39.7173,-86.294403
3225,Origin,36.08010101,-115.1520004
3227,Destination,40.63980103,-73.77890015
3227,Origin,36.08010101,-115.1520004
3228,Destination,33.94250107,-118.4079971
3228,Origin,36.08010101,-115.1520004
3229,Destination,33.663601,-101.822998
3229,Origin,36.08010101,-115.1520004
3230,Destination,33.81769943,-118.1520004
3230,Origin,36.08010101,-115.1520004
3231,Destination,34.72940063,-92.22429657
3231,Origin,36.08010101,-115.1520004
3232,Destination,27.54380035,-99.46160126
3232,Origin,36.08010101,-115.1520004
3233,Destination,31.94249916,-102.2020035
3233,Origin,36.08010101,-115.1520004
3234,Destination,39.2976,-94.713898
3234,Origin,36.08010101,-115.1520004
3235,Destination,28.42939949,-81.30899811
3235,Origin,36.08010101,-115.1520004
3236,Destination,41.785999,-87.752403
3236,Origin,36.08010101,-115.1520004
3237,Destination,35.04240036,-89.97669983
3237,Origin,36.08010101,-115.1520004
3238,Destination,26.17580032,-98.23860168
3238,Origin,36.08010101,-115.1520004
3239,Destination,42.37419891,-122.8730011
3239,Origin,36.08010101,-115.1520004
3240,Destination,25.79319954,-80.29060364
3240,Origin,36.08010101,-115.1520004
3241,Destination,42.94720078,-87.89659882
3241,Origin,36.08010101,-115.1520004
3242,Destination,41.44850159,-90.50749969
3242,Origin,36.08010101,-115.1520004
3243,Destination,48.25939941,-101.2799988
3243,Origin,36.08010101,-115.1520004
3244,Destination,36.5870018,-121.8430023
3244,Origin,36.08010101,-115.1520004
3245,Destination,43.13990021,-89.33750153
3245,Origin,36.08010101,-115.1520004
3246,Destination,46.91630173,-114.0910034
3246,Origin,36.08010101,-115.1520004
3247,Destination,44.882,-93.221802
3247,Origin,36.08010101,-115.1520004
3248,Destination,29.99340057,-90.25800323
3248,Origin,36.08010101,-115.1520004
3249,Destination,37.721298,-122.221001
3249,Origin,36.08010101,-115.1520004
3251,Destination,35.39310074,-97.60070038
3251,Origin,36.08010101,-115.1520004
3252,Destination,41.3032,-95.894096
3252,Origin,36.08010101,-115.1520004
3253,Destination,34.05599976,-117.6009979
3253,Origin,36.08010101,-115.1520004
3254,Destination,41.9786,-87.9048
3254,Origin,36.08010101,-115.1520004
3256,Destination,45.58869934,-122.5979996
3256,Origin,36.08010101,-115.1520004
3257,Destination,39.87189865,-75.2410965
3257,Origin,36.08010101,-115.1520004
3258,Destination,33.43429947,-112.012001
3258,Origin,36.08010101,-115.1520004
3259,Destination,40.66419983,-89.69329834
3259,Origin,36.08010101,-115.1520004
3260,Destination,40.49150085,-80.23290253
3260,Origin,36.08010101,-115.1520004
3261,Destination,46.26470184,-119.1190033
3261,Origin,36.08010101,-115.1520004
3262,Destination,44.04529953,-103.0569992
3262,Origin,36.08010101,-115.1520004
3263,Destination,35.87760162,-78.78749847
3263,Origin,36.08010101,-115.1520004
3264,Destination,42.19540024,-89.09719849
3264,Origin,36.08010101,-115.1520004
3265,Destination,39.49909973,-119.7679977
3265,Origin,36.08010101,-115.1520004
3267,Destination,32.73360062,-117.1900024
3267,Origin,36.08010101,-115.1520004
3268,Destination,29.53370094,-98.46980286
3268,Origin,36.08010101,-115.1520004
3269,Destination,41.70869827,-86.31729889
3269,Origin,36.08010101,-115.1520004
3270,Destination,37.89419937,-121.237999
3270,Origin,36.08010101,-115.1520004
3271,Destination,38.1744,-85.736
3271,Origin,36.08010101,-115.1520004
3272,Destination,47.449001,-122.308998
3272,Origin,36.08010101,-115.1520004
3273,Destination,37.61899948,-122.375
3273,Origin,36.08010101,-115.1520004
3274,Destination,37.24570084,-93.38860321
3274,Origin,36.08010101,-115.1520004
3275,Destination,32.446602,-93.8256
3275,Origin,36.08010101,-115.1520004
3276,Destination,37.362598,-121.929001
3276,Origin,36.08010101,-115.1520004
3277,Destination,40.78839874,-111.9779968
3277,Origin,36.08010101,-115.1520004
3278,Destination,38.69540024,-121.5910034
3278,Origin,36.08010101,-115.1520004
3279,Destination,34.89889908,-120.4570007
3279,Origin,36.08010101,-115.1520004
3280,Destination,33.67570114,-117.8679962
3280,Origin,36.08010101,-115.1520004
3281,Destination,38.748697,-90.370003
3281,Origin,36.08010101,-115.1520004
3282,Destination,27.97550011,-82.53320313
3282,Origin,36.08010101,-115.1520004
3283,Destination,36.19839859,-95.88809967
3283,Origin,36.08010101,-115.1520004
3284,Destination,32.11610031,-110.9410019
3284,Origin,36.08010101,-115.1520004
3285,Destination,35.81100082,-83.9940033
3285,Origin,36.08010101,-115.1520004
3286,Destination,36.281898,-94.306801
3286,Origin,36.08010101,-115.1520004
3287,Destination,32.896801,-97.038002
3287,Origin,34.56769943,-98.41660309
3288,Destination,35.040199,-106.609001
3288,Origin,33.94250107,-118.4079971
3290,Destination,61.17440033,-149.9960022
3290,Origin,33.94250107,-118.4079971
3291,Destination,39.22320175,-106.8690033
3291,Origin,33.94250107,-118.4079971
3292,Destination,33.6367,-84.428101
3292,Origin,33.94250107,-118.4079971
3293,Destination,30.19449997,-97.66989899
3293,Origin,33.94250107,-118.4079971
3294,Destination,41.93889999,-72.68319702
3294,Origin,33.94250107,-118.4079971
3296,Destination,48.7928009,-122.538002
3296,Origin,33.94250107,-118.4079971
3297,Destination,36.12450027,-86.67819977
3297,Origin,33.94250107,-118.4079971
3298,Destination,43.5644,-116.223
3298,Origin,33.94250107,-118.4079971
3299,Destination,42.36429977,-71.00520325
3299,Origin,33.94250107,-118.4079971
3300,Destination,42.94049835,-78.73220062
3300,Origin,33.94250107,-118.4079971
3301,Destination,39.1754,-76.668297
3301,Origin,33.94250107,-118.4079971
3302,Destination,45.77750015,-111.1529999
3302,Origin,33.94250107,-118.4079971
3304,Destination,41.4117012,-81.84980011
3304,Origin,33.94250107,-118.4079971
3305,Destination,35.2140007,-80.94309998
3305,Origin,33.94250107,-118.4079971
3306,Destination,39.998001,-82.891899
3306,Origin,33.94250107,-118.4079971
3307,Destination,38.805801,-104.700996
3307,Origin,33.94250107,-118.4079971
3308,Destination,39.04880142,-84.6678009
3308,Origin,33.94250107,-118.4079971
3309,Destination,32.847099,-96.851799
3309,Origin,33.94250107,-118.4079971
3310,Destination,38.8521,-77.037697
3310,Origin,33.94250107,-118.4079971
3311,Destination,39.86169815,-104.6729965
3311,Origin,33.94250107,-118.4079971
3312,Destination,32.896801,-97.038002
3312,Origin,33.94250107,-118.4079971
3315,Destination,42.21239853,-83.35340118
3315,Origin,33.94250107,-118.4079971
3316,Destination,39.64260101,-106.9179993
3316,Origin,33.94250107,-118.4079971
3317,Destination,31.80719948,-106.3779984
3317,Origin,33.94250107,-118.4079971
3318,Destination,44.12459946,-123.211998
3318,Origin,33.94250107,-118.4079971
3319,Destination,40.69250107,-74.16870117
3319,Origin,33.94250107,-118.4079971
3321,Destination,36.77619934,-119.7180023
3321,Origin,33.94250107,-118.4079971
3322,Destination,48.3105011,-114.2559967
3322,Origin,33.94250107,-118.4079971
3324,Destination,26.072599,-80.152702
3324,Origin,33.94250107,-118.4079971
3328,Destination,40.48120117,-107.2180023
3328,Origin,33.94250107,-118.4079971
3329,Destination,21.32062,-157.924228
3329,Origin,33.94250107,-118.4079971
3330,Destination,29.64539909,-95.27890015
3330,Origin,33.94250107,-118.4079971
3331,Destination,38.94449997,-77.45580292
3331,Origin,33.94250107,-118.4079971
3332,Destination,29.9843998,-95.34140015
3332,Origin,33.94250107,-118.4079971
3335,Destination,39.7173,-86.294403
3335,Origin,33.94250107,-118.4079971
3336,Destination,19.72139931,-155.0480042
3336,Origin,33.94250107,-118.4079971
3337,Destination,43.6072998,-110.737999
3337,Origin,33.94250107,-118.4079971
3338,Destination,40.63980103,-73.77890015
3338,Origin,33.94250107,-118.4079971
3339,Destination,19.738783,-156.045603
3339,Origin,33.94250107,-118.4079971
3340,Destination,36.08010101,-115.1520004
3340,Origin,33.94250107,-118.4079971
3341,Destination,21.97599983,-159.3390045
3341,Origin,33.94250107,-118.4079971
3343,Destination,39.2976,-94.713898
3343,Origin,33.94250107,-118.4079971
3344,Destination,28.42939949,-81.30899811
3344,Origin,33.94250107,-118.4079971
3345,Destination,41.785999,-87.752403
3345,Origin,33.94250107,-118.4079971
3346,Destination,35.04240036,-89.97669983
3346,Origin,33.94250107,-118.4079971
3348,Destination,42.37419891,-122.8730011
3348,Origin,33.94250107,-118.4079971
3349,Destination,25.79319954,-80.29060364
3349,Origin,33.94250107,-118.4079971
3350,Destination,42.94720078,-87.89659882
3350,Origin,33.94250107,-118.4079971
3352,Destination,36.5870018,-121.8430023
3352,Origin,33.94250107,-118.4079971
3355,Destination,44.882,-93.221802
3355,Origin,33.94250107,-118.4079971
3356,Destination,29.99340057,-90.25800323
3356,Origin,33.94250107,-118.4079971
3357,Destination,38.50979996,-107.8939972
3357,Origin,33.94250107,-118.4079971
3358,Destination,37.721298,-122.221001
3358,Origin,33.94250107,-118.4079971
3359,Destination,41.19589996,-112.012001
3359,Origin,33.94250107,-118.4079971
3360,Destination,20.8986,-156.429993
3360,Origin,33.94250107,-118.4079971
3361,Destination,35.39310074,-97.60070038
3361,Origin,33.94250107,-118.4079971
3363,Destination,41.9786,-87.9048
3363,Origin,33.94250107,-118.4079971
3364,Destination,45.58869934,-122.5979996
3364,Origin,33.94250107,-118.4079971
3365,Destination,39.87189865,-75.2410965
3365,Origin,33.94250107,-118.4079971
3366,Destination,33.43429947,-112.012001
3366,Origin,33.94250107,-118.4079971
3367,Destination,40.49150085,-80.23290253
3367,Origin,33.94250107,-118.4079971
3370,Destination,33.82970047,-116.5070038
3370,Origin,33.94250107,-118.4079971
3371,Destination,40.21920013,-111.7229996
3371,Origin,33.94250107,-118.4079971
3373,Destination,40.50899887,-122.2929993
3373,Origin,33.94250107,-118.4079971
3374,Destination,44.2541008,-121.1500015
3374,Origin,33.94250107,-118.4079971
3375,Destination,35.87760162,-78.78749847
3375,Origin,33.94250107,-118.4079971
3376,Destination,39.49909973,-119.7679977
3376,Origin,33.94250107,-118.4079971
3377,Destination,32.73360062,-117.1900024
3377,Origin,33.94250107,-118.4079971
3378,Destination,29.53370094,-98.46980286
3378,Origin,33.94250107,-118.4079971
3379,Destination,34.42620087,-119.8399963
3379,Origin,33.94250107,-118.4079971
3380,Destination,35.23680115,-120.6419983
3380,Origin,33.94250107,-118.4079971
3382,Destination,47.449001,-122.308998
3382,Origin,33.94250107,-118.4079971
3383,Destination,37.61899948,-122.375
3383,Origin,33.94250107,-118.4079971
3384,Destination,37.24570084,-93.38860321
3384,Origin,33.94250107,-118.4079971
3385,Destination,37.036389,-113.510306
3385,Origin,33.94250107,-118.4079971
3386,Destination,37.362598,-121.929001
3386,Origin,33.94250107,-118.4079971
3387,Destination,40.78839874,-111.9779968
3387,Origin,33.94250107,-118.4079971
3388,Destination,38.69540024,-121.5910034
3388,Origin,33.94250107,-118.4079971
3389,Destination,38.748697,-90.370003
3389,Origin,33.94250107,-118.4079971
3390,Destination,38.50899887,-122.8130035
3390,Origin,33.94250107,-118.4079971
3392,Destination,27.97550011,-82.53320313
3392,Origin,33.94250107,-118.4079971
3393,Destination,36.19839859,-95.88809967
3393,Origin,33.94250107,-118.4079971
3394,Destination,32.11610031,-110.9410019
3394,Origin,33.94250107,-118.4079971
3396,Destination,30.19449997,-97.66989899
3396,Origin,33.663601,-101.822998
3397,Destination,32.847099,-96.851799
3397,Origin,33.663601,-101.822998
3399,Destination,32.896801,-97.038002
3399,Origin,33.663601,-101.822998
3401,Destination,29.9843998,-95.34140015
3401,Origin,33.663601,-101.822998
3402,Destination,36.08010101,-115.1520004
3402,Origin,33.663601,-101.822998
3403,Destination,33.43429947,-112.012001
3403,Origin,33.663601,-101.822998
3405,Destination,26.072599,-80.152702
3405,Origin,40.27590179,-79.40480042
3406,Destination,28.42939949,-81.30899811
3406,Origin,40.27590179,-79.40480042
3407,Destination,33.67969894,-78.92829895
3407,Origin,40.27590179,-79.40480042
3408,Destination,26.53619957,-81.75520325
3408,Origin,40.27590179,-79.40480042
3409,Destination,27.97550011,-82.53320313
3409,Origin,40.27590179,-79.40480042
3410,Destination,39.86169815,-104.6729965
3410,Origin,41.12620163,-100.6839981
3411,Destination,39.86169815,-104.6729965
3411,Origin,37.0442009,-100.9599991
3412,Destination,38.28910065,-104.4970016
3412,Origin,37.0442009,-100.9599991
3413,Destination,32.896801,-97.038002
3413,Origin,30.12610054,-93.22329712
3414,Destination,29.9843998,-95.34140015
3414,Origin,30.12610054,-93.22329712
3415,Destination,30.19449997,-97.66989899
3415,Origin,39.813801,-82.927803
3417,Destination,26.072599,-80.152702
3417,Origin,39.813801,-82.927803
3419,Destination,29.99340057,-90.25800323
3419,Origin,39.813801,-82.927803
3421,Destination,26.92020035,-81.9905014
3421,Origin,39.813801,-82.927803
3422,Destination,27.91020012,-82.68740082
3422,Origin,39.813801,-82.927803
3423,Destination,32.12760162,-81.20210266
3423,Origin,39.813801,-82.927803
3424,Destination,28.77759933,-81.23750305
3424,Origin,39.813801,-82.927803
3427,Destination,33.6367,-84.428101
3427,Origin,38.03649902,-84.60590363
3428,Destination,35.2140007,-80.94309998
3428,Origin,38.03649902,-84.60590363
3429,Destination,38.8521,-77.037697
3429,Origin,38.03649902,-84.60590363
3430,Destination,32.896801,-97.038002
3430,Origin,38.03649902,-84.60590363
3431,Destination,42.21239853,-83.35340118
3431,Origin,38.03649902,-84.60590363
3432,Destination,40.69250107,-74.16870117
3432,Origin,38.03649902,-84.60590363
3433,Destination,26.072599,-80.152702
3433,Origin,38.03649902,-84.60590363
3434,Destination,38.94449997,-77.45580292
3434,Origin,38.03649902,-84.60590363
3435,Destination,29.9843998,-95.34140015
3435,Origin,38.03649902,-84.60590363
3436,Destination,40.77719879,-73.87259674
3436,Origin,38.03649902,-84.60590363
3437,Destination,44.882,-93.221802
3437,Origin,38.03649902,-84.60590363
3439,Destination,41.9786,-87.9048
3439,Origin,38.03649902,-84.60590363
3440,Destination,26.92020035,-81.9905014
3440,Origin,38.03649902,-84.60590363
3441,Destination,27.91020012,-82.68740082
3441,Origin,38.03649902,-84.60590363
3443,Destination,28.77759933,-81.23750305
3443,Origin,38.03649902,-84.60590363
3445,Destination,33.6367,-84.428101
3445,Origin,30.20529938,-91.98760223
3447,Destination,32.896801,-97.038002
3447,Origin,30.20529938,-91.98760223
3448,Destination,29.9843998,-95.34140015
3448,Origin,30.20529938,-91.98760223
3452,Destination,33.6367,-84.428101
3452,Origin,40.77719879,-73.87259674
3454,Destination,44.80739975,-68.82810211
3454,Origin,40.77719879,-73.87259674
3455,Destination,33.56290054,-86.75350189
3455,Origin,40.77719879,-73.87259674
3456,Destination,36.12450027,-86.67819977
3456,Origin,40.77719879,-73.87259674
3457,Destination,42.36429977,-71.00520325
3457,Origin,40.77719879,-73.87259674
3458,Destination,44.47190094,-73.15329742
3458,Origin,40.77719879,-73.87259674
3459,Destination,42.94049835,-78.73220062
3459,Origin,40.77719879,-73.87259674
3461,Destination,33.93880081,-81.11949921
3461,Origin,40.77719879,-73.87259674
3462,Destination,40.91609955,-81.44219971
3462,Origin,40.77719879,-73.87259674
3464,Destination,38.1385994,-78.45290375
3464,Origin,40.77719879,-73.87259674
3465,Destination,32.89860153,-80.04049683
3465,Origin,40.77719879,-73.87259674
3466,Destination,41.4117012,-81.84980011
3466,Origin,40.77719879,-73.87259674
3467,Destination,35.2140007,-80.94309998
3467,Origin,40.77719879,-73.87259674
3468,Destination,39.998001,-82.891899
3468,Origin,40.77719879,-73.87259674
3469,Destination,39.04880142,-84.6678009
3469,Origin,40.77719879,-73.87259674
3471,Destination,32.847099,-96.851799
3471,Origin,40.77719879,-73.87259674
3472,Destination,39.90240097,-84.2193985
3472,Origin,40.77719879,-73.87259674
3473,Destination,38.8521,-77.037697
3473,Origin,40.77719879,-73.87259674
3474,Destination,39.86169815,-104.6729965
3474,Origin,40.77719879,-73.87259674
3475,Destination,32.896801,-97.038002
3475,Origin,40.77719879,-73.87259674
3476,Destination,41.5340004,-93.6631012
3476,Origin,40.77719879,-73.87259674
3477,Destination,42.21239853,-83.35340118
3477,Origin,40.77719879,-73.87259674
3478,Destination,39.64260101,-106.9179993
3478,Origin,40.77719879,-73.87259674
3479,Destination,24.55610085,-81.75959778
3479,Origin,40.77719879,-73.87259674
3480,Destination,26.072599,-80.152702
3480,Origin,40.77719879,-73.87259674
3481,Destination,42.88079834,-85.52279663
3481,Origin,40.77719879,-73.87259674
3482,Destination,36.09780121,-79.93730164
3482,Origin,40.77719879,-73.87259674
3483,Destination,34.89569855,-82.21890259
3483,Origin,40.77719879,-73.87259674
3485,Destination,29.64539909,-95.27890015
3485,Origin,40.77719879,-73.87259674
3486,Destination,38.94449997,-77.45580292
3486,Origin,40.77719879,-73.87259674
3487,Destination,29.9843998,-95.34140015
3487,Origin,40.77719879,-73.87259674
3488,Destination,34.27059937,-77.90260315
3488,Origin,40.77719879,-73.87259674
3489,Destination,39.7173,-86.294403
3489,Origin,40.77719879,-73.87259674
3491,Destination,30.49410057,-81.68789673
3491,Origin,40.77719879,-73.87259674
3492,Destination,38.03649902,-84.60590363
3492,Origin,40.77719879,-73.87259674
3493,Destination,39.2976,-94.713898
3493,Origin,40.77719879,-73.87259674
3494,Destination,28.42939949,-81.30899811
3494,Origin,40.77719879,-73.87259674
3495,Destination,41.785999,-87.752403
3495,Origin,40.77719879,-73.87259674
3496,Destination,35.04240036,-89.97669983
3496,Origin,40.77719879,-73.87259674
3497,Destination,42.932598,-71.435699
3497,Origin,40.77719879,-73.87259674
3498,Destination,25.79319954,-80.29060364
3498,Origin,40.77719879,-73.87259674
3499,Destination,42.94720078,-87.89659882
3499,Origin,40.77719879,-73.87259674
3500,Destination,43.13990021,-89.33750153
3500,Origin,40.77719879,-73.87259674
3501,Destination,44.882,-93.221802
3501,Origin,40.77719879,-73.87259674
3502,Destination,29.99340057,-90.25800323
3502,Origin,40.77719879,-73.87259674
3503,Destination,38.50979996,-107.8939972
3503,Origin,40.77719879,-73.87259674
3505,Destination,33.67969894,-78.92829895
3505,Origin,40.77719879,-73.87259674
3506,Destination,41.3032,-95.894096
3506,Origin,40.77719879,-73.87259674
3507,Destination,41.9786,-87.9048
3507,Origin,40.77719879,-73.87259674
3508,Destination,36.89459991,-76.20120239
3508,Origin,40.77719879,-73.87259674
3509,Destination,26.68320084,-80.09559631
3509,Origin,40.77719879,-73.87259674
3510,Destination,39.87189865,-75.2410965
3510,Origin,40.77719879,-73.87259674
3512,Destination,40.49150085,-80.23290253
3512,Origin,40.77719879,-73.87259674
3513,Destination,43.64619827,-70.30930328
3513,Origin,40.77719879,-73.87259674
3514,Destination,35.87760162,-78.78749847
3514,Origin,40.77719879,-73.87259674
3515,Destination,37.50519943,-77.31970215
3515,Origin,40.77719879,-73.87259674
3516,Destination,37.3255,-79.975403
3516,Origin,40.77719879,-73.87259674
3517,Destination,43.1189003,-77.67240143
3517,Origin,40.77719879,-73.87259674
3518,Destination,26.53619957,-81.75520325
3518,Origin,40.77719879,-73.87259674
3520,Destination,32.12760162,-81.20210266
3520,Origin,40.77719879,-73.87259674
3522,Destination,38.1744,-85.736
3522,Origin,40.77719879,-73.87259674
3523,Destination,27.39539909,-82.55439758
3523,Origin,40.77719879,-73.87259674
3524,Destination,38.748697,-90.370003
3524,Origin,40.77719879,-73.87259674
3525,Destination,43.11119843,-76.10630035
3525,Origin,40.77719879,-73.87259674
3526,Destination,27.97550011,-82.53320313
3526,Origin,40.77719879,-73.87259674
3528,Destination,35.81100082,-83.9940033
3528,Origin,40.77719879,-73.87259674
3529,Destination,36.281898,-94.306801
3529,Origin,40.77719879,-73.87259674
3530,Destination,30.19449997,-97.66989899
3530,Origin,33.81769943,-118.1520004
3531,Destination,42.36429977,-71.00520325
3531,Origin,33.81769943,-118.1520004
3533,Destination,39.86169815,-104.6729965
3533,Origin,33.81769943,-118.1520004
3534,Destination,26.072599,-80.152702
3534,Origin,33.81769943,-118.1520004
3537,Destination,40.63980103,-73.77890015
3537,Origin,33.81769943,-118.1520004
3538,Destination,36.08010101,-115.1520004
3538,Origin,33.81769943,-118.1520004
3539,Destination,37.721298,-122.221001
3539,Origin,33.81769943,-118.1520004
3540,Destination,45.58869934,-122.5979996
3540,Origin,33.81769943,-118.1520004
3541,Destination,33.43429947,-112.012001
3541,Origin,33.81769943,-118.1520004
3542,Destination,39.49909973,-119.7679977
3542,Origin,33.81769943,-118.1520004
3543,Destination,47.449001,-122.308998
3543,Origin,33.81769943,-118.1520004
3544,Destination,37.61899948,-122.375
3544,Origin,33.81769943,-118.1520004
3545,Destination,37.362598,-121.929001
3545,Origin,33.81769943,-118.1520004
3546,Destination,40.78839874,-111.9779968
3546,Origin,33.81769943,-118.1520004
3547,Destination,38.69540024,-121.5910034
3547,Origin,33.81769943,-118.1520004
3548,Destination,39.86169815,-104.6729965
3548,Origin,21.97599983,-159.3390045
3549,Destination,32.896801,-97.038002
3549,Origin,21.97599983,-159.3390045
3550,Destination,21.32062,-157.924228
3550,Origin,21.97599983,-159.3390045
3551,Destination,19.738783,-156.045603
3551,Origin,21.97599983,-159.3390045
3552,Destination,33.94250107,-118.4079971
3552,Origin,21.97599983,-159.3390045
3553,Destination,37.721298,-122.221001
3553,Origin,21.97599983,-159.3390045
3554,Destination,20.8986,-156.429993
3554,Origin,21.97599983,-159.3390045
3555,Destination,45.58869934,-122.5979996
3555,Origin,21.97599983,-159.3390045
3556,Destination,33.43429947,-112.012001
3556,Origin,21.97599983,-159.3390045
3557,Destination,32.73360062,-117.1900024
3557,Origin,21.97599983,-159.3390045
3558,Destination,47.449001,-122.308998
3558,Origin,21.97599983,-159.3390045
3559,Destination,37.61899948,-122.375
3559,Origin,21.97599983,-159.3390045
3560,Destination,37.362598,-121.929001
3560,Origin,21.97599983,-159.3390045
3561,Destination,33.6367,-84.428101
3561,Origin,34.72940063,-92.22429657
3562,Destination,35.2140007,-80.94309998
3562,Origin,34.72940063,-92.22429657
3563,Destination,32.847099,-96.851799
3563,Origin,34.72940063,-92.22429657
3565,Destination,39.86169815,-104.6729965
3565,Origin,34.72940063,-92.22429657
3566,Destination,32.896801,-97.038002
3566,Origin,34.72940063,-92.22429657
3567,Destination,42.21239853,-83.35340118
3567,Origin,34.72940063,-92.22429657
3568,Destination,29.9843998,-95.34140015
3568,Origin,34.72940063,-92.22429657
3569,Destination,36.08010101,-115.1520004
3569,Origin,34.72940063,-92.22429657
3572,Destination,41.9786,-87.9048
3572,Origin,34.72940063,-92.22429657
3573,Destination,33.43429947,-112.012001
3573,Origin,34.72940063,-92.22429657
3574,Destination,28.77759933,-81.23750305
3574,Origin,34.72940063,-92.22429657
3575,Destination,38.748697,-90.370003
3575,Origin,34.72940063,-92.22429657
3577,Destination,33.6367,-84.428101
3577,Origin,40.85100174,-96.75920105
3578,Destination,39.86169815,-104.6729965
3578,Origin,40.85100174,-96.75920105
3579,Destination,44.882,-93.221802
3579,Origin,40.85100174,-96.75920105
3580,Destination,41.9786,-87.9048
3580,Origin,40.85100174,-96.75920105
3581,Destination,32.896801,-97.038002
3581,Origin,27.54380035,-99.46160126
3582,Destination,29.9843998,-95.34140015
3582,Origin,27.54380035,-99.46160126
3583,Destination,36.08010101,-115.1520004
3583,Origin,27.54380035,-99.46160126
3584,Destination,42.21239853,-83.35340118
3584,Origin,43.879002,-91.256699
3585,Destination,44.882,-93.221802
3585,Origin,43.879002,-91.256699
3586,Destination,41.9786,-87.9048
3586,Origin,43.879002,-91.256699
3590,Destination,40.78839874,-111.9779968
3590,Origin,46.37450027,-117.0149994
3591,Destination,35.2140007,-80.94309998
3591,Origin,37.3266983,-79.20040131
3592,Destination,32.847099,-96.851799
3592,Origin,31.94249916,-102.2020035
3593,Destination,39.86169815,-104.6729965
3593,Origin,31.94249916,-102.2020035
3594,Destination,32.896801,-97.038002
3594,Origin,31.94249916,-102.2020035
3595,Destination,29.64539909,-95.27890015
3595,Origin,31.94249916,-102.2020035
3596,Destination,29.9843998,-95.34140015
3596,Origin,31.94249916,-102.2020035
3597,Destination,36.08010101,-115.1520004
3597,Origin,31.94249916,-102.2020035
3598,Destination,33.43429947,-112.012001
3598,Origin,31.94249916,-102.2020035
3599,Destination,45.0780983,-83.56030273
3599,Origin,43.53290176,-84.07959747
3600,Destination,42.21239853,-83.35340118
3600,Origin,43.53290176,-84.07959747
3601,Destination,44.882,-93.221802
3601,Origin,43.53290176,-84.07959747
3602,Destination,41.9786,-87.9048
3602,Origin,43.53290176,-84.07959747
3603,Destination,35.040199,-106.609001
3603,Origin,39.2976,-94.713898
3604,Destination,33.6367,-84.428101
3604,Origin,39.2976,-94.713898
3605,Destination,30.19449997,-97.66989899
3605,Origin,39.2976,-94.713898
3606,Destination,33.30780029,-111.6549988
3606,Origin,39.2976,-94.713898
3607,Destination,36.12450027,-86.67819977
3607,Origin,39.2976,-94.713898
3608,Destination,42.36429977,-71.00520325
3608,Origin,39.2976,-94.713898
3609,Destination,39.1754,-76.668297
3609,Origin,39.2976,-94.713898
3610,Destination,35.2140007,-80.94309998
3610,Origin,39.2976,-94.713898
3611,Destination,39.04880142,-84.6678009
3611,Origin,39.2976,-94.713898
3612,Destination,32.847099,-96.851799
3612,Origin,39.2976,-94.713898
3613,Destination,38.8521,-77.037697
3613,Origin,39.2976,-94.713898
3614,Destination,39.86169815,-104.6729965
3614,Origin,39.2976,-94.713898
3615,Destination,32.896801,-97.038002
3615,Origin,39.2976,-94.713898
3616,Destination,42.21239853,-83.35340118
3616,Origin,39.2976,-94.713898
3618,Destination,40.69250107,-74.16870117
3618,Origin,39.2976,-94.713898
3619,Destination,26.072599,-80.152702
3619,Origin,39.2976,-94.713898
