Route,Origin.Latitude,Origin.Longitude,Dest.Latitude,Dest.Longitude,Direction 1,Direction 2
2943,39.7173,-86.294403,40.69250107,-74.16870117,Origin,Destination
2944,39.7173,-86.294403,26.072599,-80.152702,Origin,Destination
2945,39.7173,-86.294403,29.64539909,-95.27890015,Origin,Destination
2946,39.7173,-86.294403,38.94449997,-77.45580292,Origin,Destination
2947,39.7173,-86.294403,29.9843998,-95.34140015,Origin,Destination
2948,39.7173,-86.294403,30.49410057,-81.68789673,Origin,Destination
2949,39.7173,-86.294403,40.63980103,-73.77890015,Origin,Destination
2950,39.7173,-86.294403,36.08010101,-115.1520004,Origin,Destination
2951,39.7173,-86.294403,33.94250107,-118.4079971,Origin,Destination
2952,39.7173,-86.294403,40.77719879,-73.87259674,Origin,Destination
2953,39.7173,-86.294403,39.2976,-94.713898,Origin,Destination
2954,39.7173,-86.294403,28.42939949,-81.30899811,Origin,Destination
2955,39.7173,-86.294403,41.785999,-87.752403,Origin,Destination
2956,39.7173,-86.294403,25.79319954,-80.29060364,Origin,Destination
2957,39.7173,-86.294403,44.882,-93.221802,Origin,Destination
2958,39.7173,-86.294403,29.99340057,-90.25800323,Origin,Destination
2959,39.7173,-86.294403,33.67969894,-78.92829895,Origin,Destination
2960,39.7173,-86.294403,37.721298,-122.221001,Origin,Destination
2961,39.7173,-86.294403,41.9786,-87.9048,Origin,Destination
2962,39.7173,-86.294403,26.92020035,-81.9905014,Origin,Destination
2963,39.7173,-86.294403,39.87189865,-75.2410965,Origin,Destination
2964,39.7173,-86.294403,33.43429947,-112.012001,Origin,Destination
2965,39.7173,-86.294403,27.91020012,-82.68740082,Origin,Destination
2966,39.7173,-86.294403,35.87760162,-78.78749847,Origin,Destination
2967,39.7173,-86.294403,26.53619957,-81.75520325,Origin,Destination
2968,39.7173,-86.294403,32.73360062,-117.1900024,Origin,Destination
2969,39.7173,-86.294403,32.12760162,-81.20210266,Origin,Destination
2970,39.7173,-86.294403,47.449001,-122.308998,Origin,Destination
2971,39.7173,-86.294403,28.77759933,-81.23750305,Origin,Destination
2972,39.7173,-86.294403,37.61899948,-122.375,Origin,Destination
2973,39.7173,-86.294403,40.78839874,-111.9779968,Origin,Destination
2974,39.7173,-86.294403,27.39539909,-82.55439758,Origin,Destination
2975,39.7173,-86.294403,27.97550011,-82.53320313,Origin,Destination
2976,39.7173,-86.294403,30.4832,-86.525398,Origin,Destination
2977,48.56620026,-93.40309906,44.882,-93.221802,Origin,Destination
2978,48.17789841,-103.6419983,39.86169815,-104.6729965,Origin,Destination
2979,48.17789841,-103.6419983,44.882,-93.221802,Origin,Destination
2980,40.79520035,-73.10019684,33.6367,-84.428101,Origin,Destination
2981,40.79520035,-73.10019684,39.1754,-76.668297,Origin,Destination
2982,40.79520035,-73.10019684,42.21239853,-83.35340118,Origin,Destination
2983,40.79520035,-73.10019684,26.072599,-80.152702,Origin,Destination
2984,40.79520035,-73.10019684,28.42939949,-81.30899811,Origin,Destination
2985,40.79520035,-73.10019684,25.79319954,-80.29060364,Origin,Destination
2986,40.79520035,-73.10019684,44.882,-93.221802,Origin,Destination
2987,40.79520035,-73.10019684,29.99340057,-90.25800323,Origin,Destination
2988,40.79520035,-73.10019684,33.67969894,-78.92829895,Origin,Destination
2989,40.79520035,-73.10019684,41.9786,-87.9048,Origin,Destination
2990,40.79520035,-73.10019684,26.68320084,-80.09559631,Origin,Destination
2991,40.79520035,-73.10019684,35.87760162,-78.78749847,Origin,Destination
2992,40.79520035,-73.10019684,26.53619957,-81.75520325,Origin,Destination
2993,40.79520035,-73.10019684,,,Origin,Destination
2994,40.79520035,-73.10019684,27.97550011,-82.53320313,Origin,Destination
2995,42.49100113,-76.45839691,35.2140007,-80.94309998,Origin,Destination
2996,42.49100113,-76.45839691,42.21239853,-83.35340118,Origin,Destination
2997,19.72139931,-155.0480042,21.32062,-157.924228,Origin,Destination
2998,19.72139931,-155.0480042,33.94250107,-118.4079971,Origin,Destination
2999,19.72139931,-155.0480042,20.8986,-156.429993,Origin,Destination
3000,43.6072998,-110.737999,33.6367,-84.428101,Origin,Destination
3001,43.6072998,-110.737999,39.86169815,-104.6729965,Origin,Destination
3002,43.6072998,-110.737999,32.896801,-97.038002,Origin,Destination
3003,43.6072998,-110.737999,40.69250107,-74.16870117,Origin,Destination
3004,43.6072998,-110.737999,29.9843998,-95.34140015,Origin,Destination
3005,43.6072998,-110.737999,40.63980103,-73.77890015,Origin,Destination
3006,43.6072998,-110.737999,33.94250107,-118.4079971,Origin,Destination
3007,43.6072998,-110.737999,40.77719879,-73.87259674,Origin,Destination
3008,43.6072998,-110.737999,44.882,-93.221802,Origin,Destination
3009,43.6072998,-110.737999,41.9786,-87.9048,Origin,Destination
3010,43.6072998,-110.737999,33.43429947,-112.012001,Origin,Destination
3011,43.6072998,-110.737999,47.449001,-122.308998,Origin,Destination
3012,43.6072998,-110.737999,37.61899948,-122.375,Origin,Destination
3013,43.6072998,-110.737999,40.78839874,-111.9779968,Origin,Destination
3014,32.31119919,-90.07589722,33.6367,-84.428101,Origin,Destination
3015,32.31119919,-90.07589722,35.2140007,-80.94309998,Origin,Destination
3016,32.31119919,-90.07589722,38.8521,-77.037697,Origin,Destination
3017,32.31119919,-90.07589722,39.86169815,-104.6729965,Origin,Destination
3018,32.31119919,-90.07589722,32.896801,-97.038002,Origin,Destination
3019,32.31119919,-90.07589722,29.9843998,-95.34140015,Origin,Destination
3020,32.31119919,-90.07589722,28.42939949,-81.30899811,Origin,Destination
3021,32.31119919,-90.07589722,41.9786,-87.9048,Origin,Destination
3022,30.49410057,-81.68789673,33.6367,-84.428101,Origin,Destination
3023,30.49410057,-81.68789673,30.19449997,-97.66989899,Origin,Destination
3024,30.49410057,-81.68789673,38.5452,-89.835197,Origin,Destination
3025,30.49410057,-81.68789673,36.12450027,-86.67819977,Origin,Destination
3026,30.49410057,-81.68789673,42.36429977,-71.00520325,Origin,Destination
3027,30.49410057,-81.68789673,42.94049835,-78.73220062,Origin,Destination
3028,30.49410057,-81.68789673,39.1754,-76.668297,Origin,Destination
3029,30.49410057,-81.68789673,41.4117012,-81.84980011,Origin,Destination
3030,30.49410057,-81.68789673,35.2140007,-80.94309998,Origin,Destination
3031,30.49410057,-81.68789673,39.04880142,-84.6678009,Origin,Destination
3032,30.49410057,-81.68789673,32.847099,-96.851799,Origin,Destination
3033,30.49410057,-81.68789673,38.8521,-77.037697,Origin,Destination
3034,30.49410057,-81.68789673,39.86169815,-104.6729965,Origin,Destination
3035,30.49410057,-81.68789673,32.896801,-97.038002,Origin,Destination
3036,30.49410057,-81.68789673,42.21239853,-83.35340118,Origin,Destination
3037,30.49410057,-81.68789673,40.69250107,-74.16870117,Origin,Destination
3038,30.49410057,-81.68789673,26.072599,-80.152702,Origin,Destination
3039,30.49410057,-81.68789673,29.64539909,-95.27890015,Origin,Destination
3040,30.49410057,-81.68789673,38.94449997,-77.45580292,Origin,Destination
3041,30.49410057,-81.68789673,29.9843998,-95.34140015,Origin,Destination
3042,30.49410057,-81.68789673,39.7173,-86.294403,Origin,Destination
3043,30.49410057,-81.68789673,40.63980103,-73.77890015,Origin,Destination
3044,30.49410057,-81.68789673,36.08010101,-115.1520004,Origin,Destination
3045,30.49410057,-81.68789673,39.813801,-82.927803,Origin,Destination
3046,30.49410057,-81.68789673,40.77719879,-73.87259674,Origin,Destination
3047,30.49410057,-81.68789673,39.2976,-94.713898,Origin,Destination
3048,30.49410057,-81.68789673,28.42939949,-81.30899811,Origin,Destination
3049,30.49410057,-81.68789673,41.785999,-87.752403,Origin,Destination
3050,30.49410057,-81.68789673,25.79319954,-80.29060364,Origin,Destination
3051,30.49410057,-81.68789673,42.94720078,-87.89659882,Origin,Destination
3052,30.49410057,-81.68789673,44.882,-93.221802,Origin,Destination
3053,30.49410057,-81.68789673,41.9786,-87.9048,Origin,Destination
3054,30.49410057,-81.68789673,36.89459991,-76.20120239,Origin,Destination
3055,30.49410057,-81.68789673,39.87189865,-75.2410965,Origin,Destination
3056,30.49410057,-81.68789673,40.49150085,-80.23290253,Origin,Destination
3057,30.49410057,-81.68789673,35.87760162,-78.78749847,Origin,Destination
3058,30.49410057,-81.68789673,29.53370094,-98.46980286,Origin,Destination
3059,30.49410057,-81.68789673,38.1744,-85.736,Origin,Destination
3060,30.49410057,-81.68789673,38.748697,-90.370003,Origin,Destination
3061,30.49410057,-81.68789673,27.97550011,-82.53320313,Origin,Destination
3062,30.49410057,-81.68789673,40.27669907,-74.81349945,Origin,Destination
3063,40.63980103,-73.77890015,35.040199,-106.609001,Origin,Destination
3064,40.63980103,-73.77890015,41.25310135,-70.06020355,Origin,Destination
3065,40.63980103,-73.77890015,33.6367,-84.428101,Origin,Destination
3066,40.63980103,-73.77890015,30.19449997,-97.66989899,Origin,Destination
3067,40.63980103,-73.77890015,44.80739975,-68.82810211,Origin,Destination
3068,40.63980103,-73.77890015,36.12450027,-86.67819977,Origin,Destination
3069,40.63980103,-73.77890015,42.36429977,-71.00520325,Origin,Destination
3070,40.63980103,-73.77890015,,,Origin,Destination
3071,40.63980103,-73.77890015,44.47190094,-73.15329742,Origin,Destination
3072,40.63980103,-73.77890015,42.94049835,-78.73220062,Origin,Destination
3073,40.63980103,-73.77890015,34.20069885,-118.3590012,Origin,Destination
3074,40.63980103,-73.77890015,39.1754,-76.668297,Origin,Destination
3075,40.63980103,-73.77890015,32.89860153,-80.04049683,Origin,Destination
3076,40.63980103,-73.77890015,41.4117012,-81.84980011,Origin,Destination
3077,40.63980103,-73.77890015,35.2140007,-80.94309998,Origin,Destination
3078,40.63980103,-73.77890015,39.998001,-82.891899,Origin,Destination
3079,40.63980103,-73.77890015,39.04880142,-84.6678009,Origin,Destination
3080,40.63980103,-73.77890015,29.179899,-81.058098,Origin,Destination
3081,40.63980103,-73.77890015,38.8521,-77.037697,Origin,Destination
3082,40.63980103,-73.77890015,39.86169815,-104.6729965,Origin,Destination
3083,40.63980103,-73.77890015,32.896801,-97.038002,Origin,Destination
3084,40.63980103,-73.77890015,42.21239853,-83.35340118,Origin,Destination
3085,40.63980103,-73.77890015,39.64260101,-106.9179993,Origin,Destination
3086,40.63980103,-73.77890015,26.072599,-80.152702,Origin,Destination
3087,40.63980103,-73.77890015,21.32062,-157.924228,Origin,Destination
3088,40.63980103,-73.77890015,29.64539909,-95.27890015,Origin,Destination
3089,40.63980103,-73.77890015,41.66930008,-70.28040314,Origin,Destination
3090,40.63980103,-73.77890015,38.94449997,-77.45580292,Origin,Destination
3091,40.63980103,-73.77890015,39.7173,-86.294403,Origin,Destination
3092,40.63980103,-73.77890015,43.6072998,-110.737999,Origin,Destination
3093,40.63980103,-73.77890015,30.49410057,-81.68789673,Origin,Destination
3094,40.63980103,-73.77890015,36.08010101,-115.1520004,Origin,Destination
3095,40.63980103,-73.77890015,33.94250107,-118.4079971,Origin,Destination
3096,40.63980103,-73.77890015,33.81769943,-118.1520004,Origin,Destination
3097,40.63980103,-73.77890015,28.42939949,-81.30899811,Origin,Destination
3098,40.63980103,-73.77890015,25.79319954,-80.29060364,Origin,Destination
3099,40.63980103,-73.77890015,44.882,-93.221802,Origin,Destination
3100,40.63980103,-73.77890015,29.99340057,-90.25800323,Origin,Destination
3101,40.63980103,-73.77890015,41.39310074,-70.61430359,Origin,Destination
3102,40.63980103,-73.77890015,37.721298,-122.221001,Origin,Destination
3103,40.63980103,-73.77890015,34.05599976,-117.6009979,Origin,Destination
3104,40.63980103,-73.77890015,41.9786,-87.9048,Origin,Destination
3105,40.63980103,-73.77890015,36.89459991,-76.20120239,Origin,Destination
3106,40.63980103,-73.77890015,42.26729965,-71.8757019,Origin,Destination
3107,40.63980103,-73.77890015,26.68320084,-80.09559631,Origin,Destination
3108,40.63980103,-73.77890015,45.58869934,-122.5979996,Origin,Destination
3109,40.63980103,-73.77890015,39.87189865,-75.2410965,Origin,Destination
3110,40.63980103,-73.77890015,33.43429947,-112.012001,Origin,Destination
3111,40.63980103,-73.77890015,40.49150085,-80.23290253,Origin,Destination
3112,40.63980103,-73.77890015,,,Origin,Destination
3113,40.63980103,-73.77890015,33.82970047,-116.5070038,Origin,Destination
3114,40.63980103,-73.77890015,43.64619827,-70.30930328,Origin,Destination
3115,40.63980103,-73.77890015,35.87760162,-78.78749847,Origin,Destination
3116,40.63980103,-73.77890015,37.50519943,-77.31970215,Origin,Destination
3117,40.63980103,-73.77890015,39.49909973,-119.7679977,Origin,Destination
3118,40.63980103,-73.77890015,43.1189003,-77.67240143,Origin,Destination
3119,40.63980103,-73.77890015,26.53619957,-81.75520325,Origin,Destination
3120,40.63980103,-73.77890015,32.73360062,-117.1900024,Origin,Destination
3121,40.63980103,-73.77890015,29.53370094,-98.46980286,Origin,Destination
3122,40.63980103,-73.77890015,32.12760162,-81.20210266,Origin,Destination
3123,40.63980103,-73.77890015,47.449001,-122.308998,Origin,Destination
3124,40.63980103,-73.77890015,37.61899948,-122.375,Origin,Destination
3125,40.63980103,-73.77890015,37.362598,-121.929001,Origin,Destination
3126,40.63980103,-73.77890015,,,Origin,Destination
3127,40.63980103,-73.77890015,40.78839874,-111.9779968,Origin,Destination
3128,40.63980103,-73.77890015,38.69540024,-121.5910034,Origin,Destination
3129,40.63980103,-73.77890015,33.67570114,-117.8679962,Origin,Destination
3130,40.63980103,-73.77890015,27.39539909,-82.55439758,Origin,Destination
3131,40.63980103,-73.77890015,,,Origin,Destination
3132,40.63980103,-73.77890015,43.11119843,-76.10630035,Origin,Destination
3133,40.63980103,-73.77890015,27.97550011,-82.53320313,Origin,Destination
3134,37.15179825,-94.49829865,32.896801,-97.038002,Origin,Destination
3135,37.15179825,-94.49829865,41.9786,-87.9048,Origin,Destination
3136,46.92969894,-98.67819977,39.86169815,-104.6729965,Origin,Destination
3137,46.92969894,-98.67819977,48.11420059,-98.90879822,Origin,Destination
3138,58.35499954,-134.576004,61.17440033,-149.9960022,Origin,Destination
3139,58.35499954,-134.576004,58.4253006,-135.7070007,Origin,Destination
3140,58.35499954,-134.576004,55.35559845,-131.7140045,Origin,Destination
3141,58.35499954,-134.576004,56.80170059,-132.9450073,Origin,Destination
3142,58.35499954,-134.576004,47.449001,-122.308998,Origin,Destination
3143,58.35499954,-134.576004,57.04710007,-135.3619995,Origin,Destination
3144,58.35499954,-134.576004,59.50329971,-139.6600037,Origin,Destination
3145,19.738783,-156.045603,61.17440033,-149.9960022,Origin,Destination
3146,19.738783,-156.045603,48.7928009,-122.538002,Origin,Destination
3147,19.738783,-156.045603,39.86169815,-104.6729965,Origin,Destination
3148,19.738783,-156.045603,32.896801,-97.038002,Origin,Destination
3149,19.738783,-156.045603,21.32062,-157.924228,Origin,Destination
3150,19.738783,-156.045603,33.94250107,-118.4079971,Origin,Destination
3151,19.738783,-156.045603,21.97599983,-159.3390045,Origin,Destination
3152,19.738783,-156.045603,37.721298,-122.221001,Origin,Destination
3153,19.738783,-156.045603,20.8986,-156.429993,Origin,Destination
3154,19.738783,-156.045603,45.58869934,-122.5979996,Origin,Destination
3155,19.738783,-156.045603,33.43429947,-112.012001,Origin,Destination
3156,19.738783,-156.045603,32.73360062,-117.1900024,Origin,Destination
3157,19.738783,-156.045603,47.449001,-122.308998,Origin,Destination
3158,19.738783,-156.045603,37.61899948,-122.375,Origin,Destination
3159,19.738783,-156.045603,37.362598,-121.929001,Origin,Destination
3160,19.738783,-156.045603,38.69540024,-121.5910034,Origin,Destination
3161,55.35559845,-131.7140045,58.35499954,-134.576004,Origin,Destination
3162,55.35559845,-131.7140045,47.449001,-122.308998,Origin,Destination
3163,55.35559845,-131.7140045,57.04710007,-135.3619995,Origin,Destination
3164,55.35559845,-131.7140045,56.48429871,-132.3699951,Origin,Destination
3165,42.77870178,-84.58740234,38.8521,-77.037697,Origin,Destination
3166,42.77870178,-84.58740234,42.21239853,-83.35340118,Origin,Destination
3167,42.77870178,-84.58740234,44.882,-93.221802,Origin,Destination
3168,42.77870178,-84.58740234,41.9786,-87.9048,Origin,Destination
3169,41.31209946,-105.6750031,39.86169815,-104.6729965,Origin,Destination
3170,36.08010101,-115.1520004,35.040199,-106.609001,Origin,Destination
3171,36.08010101,-115.1520004,42.74829865,-73.80169678,Origin,Destination
3172,36.08010101,-115.1520004,35.219398,-101.706001,Origin,Destination
3173,36.08010101,-115.1520004,61.17440033,-149.9960022,Origin,Destination
3174,36.08010101,-115.1520004,33.6367,-84.428101,Origin,Destination
3175,36.08010101,-115.1520004,44.2580986,-88.51909637,Origin,Destination
3176,36.08010101,-115.1520004,30.19449997,-97.66989899,Origin,Destination
3177,36.08010101,-115.1520004,33.30780029,-111.6549988,Origin,Destination
3178,36.08010101,-115.1520004,41.93889999,-72.68319702,Origin,Destination
3179,36.08010101,-115.1520004,33.56290054,-86.75350189,Origin,Destination
3180,36.08010101,-115.1520004,45.807701109999996,-108.5429993,Origin,Destination
3181,36.08010101,-115.1520004,46.77270126,-100.7460022,Origin,Destination
3182,36.08010101,-115.1520004,48.7928009,-122.538002,Origin,Destination
3183,36.08010101,-115.1520004,38.5452,-89.835197,Origin,Destination
3184,36.08010101,-115.1520004,36.12450027,-86.67819977,Origin,Destination
3185,36.08010101,-115.1520004,43.5644,-116.223,Origin,Destination
3186,36.08010101,-115.1520004,42.36429977,-71.00520325,Origin,Destination
3187,36.08010101,-115.1520004,42.94049835,-78.73220062,Origin,Destination
3188,36.08010101,-115.1520004,34.20069885,-118.3590012,Origin,Destination
3189,36.08010101,-115.1520004,39.1754,-76.668297,Origin,Destination
3190,36.08010101,-115.1520004,45.77750015,-111.1529999,Origin,Destination
3191,36.08010101,-115.1520004,41.88470078,-91.71080017,Origin,Destination
3192,36.08010101,-115.1520004,41.4117012,-81.84980011,Origin,Destination
3193,36.08010101,-115.1520004,35.2140007,-80.94309998,Origin,Destination
3194,36.08010101,-115.1520004,39.998001,-82.891899,Origin,Destination
3195,36.08010101,-115.1520004,38.805801,-104.700996,Origin,Destination
3196,36.08010101,-115.1520004,42.908001,-106.463997,Origin,Destination
3197,36.08010101,-115.1520004,39.04880142,-84.6678009,Origin,Destination
3198,36.08010101,-115.1520004,32.847099,-96.851799,Origin,Destination
3199,36.08010101,-115.1520004,38.8521,-77.037697,Origin,Destination
3200,36.08010101,-115.1520004,39.86169815,-104.6729965,Origin,Destination
3201,36.08010101,-115.1520004,32.896801,-97.038002,Origin,Destination
3202,36.08010101,-115.1520004,41.5340004,-93.6631012,Origin,Destination
3203,36.08010101,-115.1520004,42.21239853,-83.35340118,Origin,Destination
3204,36.08010101,-115.1520004,31.80719948,-106.3779984,Origin,Destination
3205,36.08010101,-115.1520004,44.12459946,-123.211998,Origin,Destination
3206,36.08010101,-115.1520004,40.69250107,-74.16870117,Origin,Destination
3207,36.08010101,-115.1520004,46.92070007,-96.81580353,Origin,Destination
3208,36.08010101,-115.1520004,36.77619934,-119.7180023,Origin,Destination
3209,36.08010101,-115.1520004,48.3105011,-114.2559967,Origin,Destination
3210,36.08010101,-115.1520004,26.072599,-80.152702,Origin,Destination
3211,36.08010101,-115.1520004,43.58200073,-96.74189758,Origin,Destination
3212,36.08010101,-115.1520004,47.61989975,-117.5339966,Origin,Destination
3213,36.08010101,-115.1520004,47.949299,-97.176102,Origin,Destination
3214,36.08010101,-115.1520004,39.12239838,-108.5270004,Origin,Destination
3215,36.08010101,-115.1520004,40.96749878,-98.30960083,Origin,Destination
3216,36.08010101,-115.1520004,42.88079834,-85.52279663,Origin,Destination
3217,36.08010101,-115.1520004,34.89569855,-82.21890259,Origin,Destination
3218,36.08010101,-115.1520004,47.48199844,-111.3710022,Origin,Destination
3219,36.08010101,-115.1520004,21.32062,-157.924228,Origin,Destination
3220,36.08010101,-115.1520004,29.64539909,-95.27890015,Origin,Destination
3221,36.08010101,-115.1520004,38.94449997,-77.45580292,Origin,Destination
3222,36.08010101,-115.1520004,29.9843998,-95.34140015,Origin,Destination
3223,36.08010101,-115.1520004,37.649899,-97.433098,Origin,Destination
3224,36.08010101,-115.1520004,43.514599,-112.070999,Origin,Destination
3225,36.08010101,-115.1520004,39.7173,-86.294403,Origin,Destination
3226,36.08010101,-115.1520004,30.49410057,-81.68789673,Origin,Destination
3227,36.08010101,-115.1520004,40.63980103,-73.77890015,Origin,Destination
3228,36.08010101,-115.1520004,33.94250107,-118.4079971,Origin,Destination
3229,36.08010101,-115.1520004,33.663601,-101.822998,Origin,Destination
3230,36.08010101,-115.1520004,33.81769943,-118.1520004,Origin,Destination
3231,36.08010101,-115.1520004,34.72940063,-92.22429657,Origin,Destination
3232,36.08010101,-115.1520004,27.54380035,-99.46160126,Origin,Destination
3233,36.08010101,-115.1520004,31.94249916,-102.2020035,Origin,Destination
3234,36.08010101,-115.1520004,39.2976,-94.713898,Origin,Destination
3235,36.08010101,-115.1520004,28.42939949,-81.30899811,Origin,Destination
3236,36.08010101,-115.1520004,41.785999,-87.752403,Origin,Destination
3237,36.08010101,-115.1520004,35.04240036,-89.97669983,Origin,Destination
3238,36.08010101,-115.1520004,26.17580032,-98.23860168,Origin,Destination
3239,36.08010101,-115.1520004,42.37419891,-122.8730011,Origin,Destination
3240,36.08010101,-115.1520004,25.79319954,-80.29060364,Origin,Destination
3241,36.08010101,-115.1520004,42.94720078,-87.89659882,Origin,Destination
3242,36.08010101,-115.1520004,41.44850159,-90.50749969,Origin,Destination
3243,36.08010101,-115.1520004,48.25939941,-101.2799988,Origin,Destination
3244,36.08010101,-115.1520004,36.5870018,-121.8430023,Origin,Destination
3245,36.08010101,-115.1520004,43.13990021,-89.33750153,Origin,Destination
3246,36.08010101,-115.1520004,46.91630173,-114.0910034,Origin,Destination
3247,36.08010101,-115.1520004,44.882,-93.221802,Origin,Destination
3248,36.08010101,-115.1520004,29.99340057,-90.25800323,Origin,Destination
3249,36.08010101,-115.1520004,37.721298,-122.221001,Origin,Destination
3250,36.08010101,-115.1520004,41.19589996,-112.012001,Origin,Destination
3251,36.08010101,-115.1520004,35.39310074,-97.60070038,Origin,Destination
3252,36.08010101,-115.1520004,41.3032,-95.894096,Origin,Destination
3253,36.08010101,-115.1520004,34.05599976,-117.6009979,Origin,Destination
3254,36.08010101,-115.1520004,41.9786,-87.9048,Origin,Destination
3255,36.08010101,-115.1520004,36.89459991,-76.20120239,Origin,Destination
3256,36.08010101,-115.1520004,45.58869934,-122.5979996,Origin,Destination
3257,36.08010101,-115.1520004,39.87189865,-75.2410965,Origin,Destination
3258,36.08010101,-115.1520004,33.43429947,-112.012001,Origin,Destination
3259,36.08010101,-115.1520004,40.66419983,-89.69329834,Origin,Destination
3260,36.08010101,-115.1520004,40.49150085,-80.23290253,Origin,Destination
3261,36.08010101,-115.1520004,46.26470184,-119.1190033,Origin,Destination
3262,36.08010101,-115.1520004,44.04529953,-103.0569992,Origin,Destination
3263,36.08010101,-115.1520004,35.87760162,-78.78749847,Origin,Destination
3264,36.08010101,-115.1520004,42.19540024,-89.09719849,Origin,Destination
3265,36.08010101,-115.1520004,39.49909973,-119.7679977,Origin,Destination
3266,36.08010101,-115.1520004,26.53619957,-81.75520325,Origin,Destination
3267,36.08010101,-115.1520004,32.73360062,-117.1900024,Origin,Destination
3268,36.08010101,-115.1520004,29.53370094,-98.46980286,Origin,Destination
3269,36.08010101,-115.1520004,41.70869827,-86.31729889,Origin,Destination
3270,36.08010101,-115.1520004,37.89419937,-121.237999,Origin,Destination
3271,36.08010101,-115.1520004,38.1744,-85.736,Origin,Destination
3272,36.08010101,-115.1520004,47.449001,-122.308998,Origin,Destination
3273,36.08010101,-115.1520004,37.61899948,-122.375,Origin,Destination
3274,36.08010101,-115.1520004,37.24570084,-93.38860321,Origin,Destination
3275,36.08010101,-115.1520004,32.446602,-93.8256,Origin,Destination
3276,36.08010101,-115.1520004,37.362598,-121.929001,Origin,Destination
3277,36.08010101,-115.1520004,40.78839874,-111.9779968,Origin,Destination
3278,36.08010101,-115.1520004,38.69540024,-121.5910034,Origin,Destination
3279,36.08010101,-115.1520004,34.89889908,-120.4570007,Origin,Destination
3280,36.08010101,-115.1520004,33.67570114,-117.8679962,Origin,Destination
3281,36.08010101,-115.1520004,38.748697,-90.370003,Origin,Destination
3282,36.08010101,-115.1520004,27.97550011,-82.53320313,Origin,Destination
3283,36.08010101,-115.1520004,36.19839859,-95.88809967,Origin,Destination
3284,36.08010101,-115.1520004,32.11610031,-110.9410019,Origin,Destination
3285,36.08010101,-115.1520004,35.81100082,-83.9940033,Origin,Destination
3286,36.08010101,-115.1520004,36.281898,-94.306801,Origin,Destination
3287,34.56769943,-98.41660309,32.896801,-97.038002,Origin,Destination
3288,33.94250107,-118.4079971,35.040199,-106.609001,Origin,Destination
3289,33.94250107,-118.4079971,40.978101,-124.109,Origin,Destination
3290,33.94250107,-118.4079971,61.17440033,-149.9960022,Origin,Destination
3291,33.94250107,-118.4079971,39.22320175,-106.8690033,Origin,Destination
3292,33.94250107,-118.4079971,33.6367,-84.428101,Origin,Destination
3293,33.94250107,-118.4079971,30.19449997,-97.66989899,Origin,Destination
3294,33.94250107,-118.4079971,41.93889999,-72.68319702,Origin,Destination
3295,33.94250107,-118.4079971,45.807701109999996,-108.5429993,Origin,Destination
3296,33.94250107,-118.4079971,48.7928009,-122.538002,Origin,Destination
3297,33.94250107,-118.4079971,36.12450027,-86.67819977,Origin,Destination
3298,33.94250107,-118.4079971,43.5644,-116.223,Origin,Destination
3299,33.94250107,-118.4079971,42.36429977,-71.00520325,Origin,Destination
3300,33.94250107,-118.4079971,42.94049835,-78.73220062,Origin,Destination
3301,33.94250107,-118.4079971,39.1754,-76.668297,Origin,Destination
3302,33.94250107,-118.4079971,45.77750015,-111.1529999,Origin,Destination
3303,33.94250107,-118.4079971,41.88470078,-91.71080017,Origin,Destination
3304,33.94250107,-118.4079971,41.4117012,-81.84980011,Origin,Destination
3305,33.94250107,-118.4079971,35.2140007,-80.94309998,Origin,Destination
3306,33.94250107,-118.4079971,39.998001,-82.891899,Origin,Destination
3307,33.94250107,-118.4079971,38.805801,-104.700996,Origin,Destination
3308,33.94250107,-118.4079971,39.04880142,-84.6678009,Origin,Destination
3309,33.94250107,-118.4079971,32.847099,-96.851799,Origin,Destination
3310,33.94250107,-118.4079971,38.8521,-77.037697,Origin,Destination
3311,33.94250107,-118.4079971,39.86169815,-104.6729965,Origin,Destination
3312,33.94250107,-118.4079971,32.896801,-97.038002,Origin,Destination
3313,33.94250107,-118.4079971,37.1515007,-107.7539978,Origin,Destination
3314,33.94250107,-118.4079971,41.5340004,-93.6631012,Origin,Destination
3315,33.94250107,-118.4079971,42.21239853,-83.35340118,Origin,Destination
3316,33.94250107,-118.4079971,39.64260101,-106.9179993,Origin,Destination
3317,33.94250107,-118.4079971,31.80719948,-106.3779984,Origin,Destination
3318,33.94250107,-118.4079971,44.12459946,-123.211998,Origin,Destination
3319,33.94250107,-118.4079971,40.69250107,-74.16870117,Origin,Destination
3320,33.94250107,-118.4079971,46.92070007,-96.81580353,Origin,Destination
3321,33.94250107,-118.4079971,36.77619934,-119.7180023,Origin,Destination
3322,33.94250107,-118.4079971,48.3105011,-114.2559967,Origin,Destination
3323,33.94250107,-118.4079971,35.13850021,-111.6709976,Origin,Destination
3324,33.94250107,-118.4079971,26.072599,-80.152702,Origin,Destination
3325,33.94250107,-118.4079971,43.58200073,-96.74189758,Origin,Destination
3326,33.94250107,-118.4079971,47.61989975,-117.5339966,Origin,Destination
3327,33.94250107,-118.4079971,39.12239838,-108.5270004,Origin,Destination
3328,33.94250107,-118.4079971,40.48120117,-107.2180023,Origin,Destination
3329,33.94250107,-118.4079971,21.32062,-157.924228,Origin,Destination
3330,33.94250107,-118.4079971,29.64539909,-95.27890015,Origin,Destination
